ItemCode,Warehouse,InventoryAccount,InventoryAccountName,Qty,StockValue,ValuationRate,MovementRows
12000832,KLR-SUB,1201003,SEMI FINISHED GOODS,244.0,30099.84,123.36,59
12000832,KLR-WIP,1201003,SEMI FINISHED GOODS,8.0,986.88,123.36,120
12000833,KLR-EXS,1201003,SEMI FINISHED GOODS,2999.0,178290.55,59.45,1
12000833,KLR-REJ,1201003,SEMI FINISHED GOODS,18.0,1070.1,59.45,7
12000833,KLR-SUB,1201003,SEMI FINISHED GOODS,1242.0,73836.9,59.45,71
12000833,KLR-WIP,1201003,SEMI FINISHED GOODS,10089.0,599791.05,59.45,213
12000834,KLR-SUB,1201003,SEMI FINISHED GOODS,2441.0,380551.9,155.9,43
12000834,KLR-WIP,1201003,SEMI FINISHED GOODS,1766.0,275319.4,155.9,144
12000836,KLR-EXS,1201003,SEMI FINISHED GOODS,910.0,19747.0,21.7,1
12000836,KLR-WIP,1201003,SEMI FINISHED GOODS,100.0,2170.0,21.7,32
12000837,KLR-EXS,1201003,SEMI FINISHED GOODS,2.0,130.12,65.06,1
12000838,KLR-WIP,1201003,SEMI FINISHED GOODS,8.0,445.52,55.69,24
12000839,KLR-WIP,1201003,SEMI FINISHED GOODS,2414.0,103174.36,42.74,23
12000840,KLR-EXS,1201003,SEMI FINISHED GOODS,704.0,27477.12,39.03,2
12000841,KLR-EXS,1201003,SEMI FINISHED GOODS,4796.0,156733.28,32.68,2
12000842,KLR-WIP,1201003,SEMI FINISHED GOODS,2656.0,66612.48,25.08,19
12000843,KLR-WIP,1201003,SEMI FINISHED GOODS,311.0,25682.38,82.58,46
12000844,KLR-EXS,1201003,SEMI FINISHED GOODS,187.0,2397.34,12.82,1
12000844,KLR-REJ,1201003,SEMI FINISHED GOODS,27.0,346.14,12.82,4
12000844,KLR-SUB,1201003,SEMI FINISHED GOODS,81.0,1038.42,12.82,23
12000845,KLR-EXS,1201003,SEMI FINISHED GOODS,647.0,36652.55,56.65,1
12000845,KLR-REJ,1201003,SEMI FINISHED GOODS,19.0,1076.35,56.65,1
12000845,KLR-WIP,1201003,SEMI FINISHED GOODS,427.0,24189.55,56.65,45
12000846,KLR-EXS,1201003,SEMI FINISHED GOODS,2668.0,132439.52,49.64,2
12000847,KLR-EXS,1201003,SEMI FINISHED GOODS,2646.0,111502.44,42.14,2
12000848,KLR-EXS,1201003,SEMI FINISHED GOODS,58.0,1875.72,32.34,1
12000849,KLR-SUB,1201003,SEMI FINISHED GOODS,2.0,72.2,36.1,1
12000849,KLR-WIP,1201003,SEMI FINISHED GOODS,34.0,1227.4,36.1,29
12000850,KLR-EXS,1201003,SEMI FINISHED GOODS,3020.0,90902.0,30.1,2
12000850,KLR-WIP,1201003,SEMI FINISHED GOODS,1.0,30.1,30.1,25
12000851,KLR-EXS,1201003,SEMI FINISHED GOODS,40.0,924.0,23.1,1
12000852,KLR-EXS,1201003,SEMI FINISHED GOODS,1895.0,101628.85,53.63,2
12000854,KLR-EXS,1201003,SEMI FINISHED GOODS,1933.0,68254.23,35.31,1
12000855,KLR-EXS,1201003,SEMI FINISHED GOODS,1471.0,63194.16,42.96,2
12000856,KLR-EXS,1201003,SEMI FINISHED GOODS,49.0,1780.66,36.34,1
12000857,KLR-EXS,1201003,SEMI FINISHED GOODS,3338.0,93096.82,27.89,1
12000858,KLR-REJ,1201003,SEMI FINISHED GOODS,3.0,510.0,170.0,1
12000858,KLR-WIP,1201003,SEMI FINISHED GOODS,2664.0,452880.0,170.0,7
12000859,KLR-EXS,1201003,SEMI FINISHED GOODS,527.0,23715.0,45.0,1
12000859,KLR-REJ,1201003,SEMI FINISHED GOODS,3.0,135.0,45.0,1
12000859,KLR-WIP,1201003,SEMI FINISHED GOODS,2507.0,112815.0,45.0,2
12000860,KLR-EXS,1201003,SEMI FINISHED GOODS,3.0,105.0,35.0,1
12000861,KLR-EXS,1201003,SEMI FINISHED GOODS,336.0,14108.64,41.99,1
12000861,KLR-SUB,1201003,SEMI FINISHED GOODS,2.0,86.52,43.26,1
12000861,KLR-WIP,1201003,SEMI FINISHED GOODS,88.0,3806.88,43.26,24
12000862,KLR-EXS,1201003,SEMI FINISHED GOODS,778.0,27432.28,35.26,2
12000862,KLR-SUB,1201003,SEMI FINISHED GOODS,6.0,211.56,35.26,11
12000863,KLR-EXS,1201003,SEMI FINISHED GOODS,187.0,5060.22,27.06,1
12000864,KLR-SUB,1201003,SEMI FINISHED GOODS,2.0,82.52,41.26,1
12000864,KLR-WIP,1201003,SEMI FINISHED GOODS,100.0,4126.0,41.26,29
12000865,KLR-EXS,1201003,SEMI FINISHED GOODS,307.0,8307.42,27.06,1
12000866,KLR-EXS,1201003,SEMI FINISHED GOODS,896.0,48133.12,53.72,2
12000867,KLR-EXS,1201003,SEMI FINISHED GOODS,429.0,19738.29,46.01,1
12000869,KLR-EXS,1201003,SEMI FINISHED GOODS,1990.0,84256.6,42.34,2
12000874,KLR-EXS,1201003,SEMI FINISHED GOODS,797.0,59320.71,74.43,1
12000874,KLR-SUB,1201003,SEMI FINISHED GOODS,4.0,297.72,74.43,2
12000874,KLR-WIP,1201003,SEMI FINISHED GOODS,13.0,967.59,74.43,18
12000875,KLR-REJ,1201003,SEMI FINISHED GOODS,8.0,710.64,88.83,1
12000875,KLR-SUB,1201003,SEMI FINISHED GOODS,2015.0,178992.45,88.83,14
12000875,KLR-WIP,1201003,SEMI FINISHED GOODS,56.0,4974.48,88.83,46
12000876,KLR-EXS,1201003,SEMI FINISHED GOODS,964.0,96939.84,100.56,1
12000876,KLR-REJ,1201003,SEMI FINISHED GOODS,9.0,905.04,100.56,1
12000876,KLR-SUB,1201003,SEMI FINISHED GOODS,3166.0,318372.96,100.56,19
12000876,KLR-WIP,1201003,SEMI FINISHED GOODS,62.0,6234.72,100.56,78
12000877,KLR-EXS,1201003,SEMI FINISHED GOODS,6.0,678.78,113.13,5
12000877,KLR-REJ,1201003,SEMI FINISHED GOODS,1.0,113.13,113.13,1
12000877,KLR-SUB,1201003,SEMI FINISHED GOODS,2022.0,228748.86,113.13,22
12000878,KLR-EXS,1201003,SEMI FINISHED GOODS,2241.0,314098.56,140.16,3
12000878,KLR-SUB,1201003,SEMI FINISHED GOODS,67.0,9390.72,140.16,7
12000879,KLR-WIP,1201003,SEMI FINISHED GOODS,9.0,1795.5,199.5,3
12000880,KLR-EXS,1201003,SEMI FINISHED GOODS,4164.0,41098.68,9.87,2
12000880,KLR-SUB,1201003,SEMI FINISHED GOODS,3.0,29.61,9.87,20
12000881,KLR-EXS,1201003,SEMI FINISHED GOODS,1588.0,81130.92,51.09,1
12000882,KLR-EXS,1201003,SEMI FINISHED GOODS,2901.0,37219.83,12.83,1
12000883,KLR-EXS,1201003,SEMI FINISHED GOODS,610.0,23832.7,39.07,1
12000885,KLR-EXS,1201003,SEMI FINISHED GOODS,150.0,8487.0,56.58,2
12000886,KLR-SUB,1201003,SEMI FINISHED GOODS,123.0,10488.21,85.27,2
12000886,KLR-WIP,1201003,SEMI FINISHED GOODS,72.0,6139.44,85.27,28
12000889,KLR-EXS,1201003,SEMI FINISHED GOODS,3533.0,105636.7,29.9,1
12000890,KLR-WIP,1201003,SEMI FINISHED GOODS,16529.0,1053393.17,63.73,313
12000891,KLR-WIP,1201003,SEMI FINISHED GOODS,3110.0,66927.2,21.52,187
12000892,KLR-EXS,1201003,SEMI FINISHED GOODS,1693.0,74305.77,43.89,5
12000892,KLR-REJ,1201003,SEMI FINISHED GOODS,11.0,482.79,43.89,4
12000892,KLR-SUB,1201003,SEMI FINISHED GOODS,2.0,87.78,43.89,344
12000892,KLR-WIP,1201003,SEMI FINISHED GOODS,4182.0,183547.98,43.89,353
12000893,KLR-EXS,1201003,SEMI FINISHED GOODS,5300.0,297860.0,56.2,3
12000893,KLR-REJ,1201003,SEMI FINISHED GOODS,12.0,674.4,56.2,4
12000893,KLR-SUB,1201003,SEMI FINISHED GOODS,6.0,337.2,56.2,287
12000893,KLR-WIP,1201003,SEMI FINISHED GOODS,3000.0,168600.0,56.2,330
12000894,KLR-WIP,1201003,SEMI FINISHED GOODS,977.0,61140.66,62.58,40
12000895,KLR-REJ,1201003,SEMI FINISHED GOODS,1.0,91.05,91.05,1
12000895,KLR-WIP,1201003,SEMI FINISHED GOODS,480.0,43704.0,91.05,30
12000896,KLR-EXS,1201003,SEMI FINISHED GOODS,342.0,19350.36,56.58,1
12000896,KLR-WIP,1201003,SEMI FINISHED GOODS,26.0,1471.08,56.58,16
12000897,KLR-SUB,1201003,SEMI FINISHED GOODS,471.0,9848.61,20.91,8
12000897,KLR-WIP,1201003,SEMI FINISHED GOODS,1802.0,37679.82,20.91,38
12000898,KLR-WIP,1201003,SEMI FINISHED GOODS,1611.0,117844.65,73.15,49
12000899,KLR-EXS,1201003,SEMI FINISHED GOODS,278.0,16390.88,58.96,1
12000899,KLR-WIP,1201003,SEMI FINISHED GOODS,1312.0,77355.52,58.96,32
12000900,KLR-WIP,1201003,SEMI FINISHED GOODS,734.0,13351.46,18.19,50
12000901,KLR-EXS,1201003,SEMI FINISHED GOODS,287.0,22518.02,78.46,1
12000901,KLR-WIP,1201003,SEMI FINISHED GOODS,91.0,7139.86,78.46,112
12000902,KLR-REJ,1201003,SEMI FINISHED GOODS,5.0,365.75,73.15,1
12000902,KLR-SUB,1201003,SEMI FINISHED GOODS,63.0,4608.45,73.15,28
12000902,KLR-WIP,1201003,SEMI FINISHED GOODS,1475.0,107896.25,73.15,76
12000903,KLR-EXS,1201003,SEMI FINISHED GOODS,2699.0,61807.1,22.9,1
12000903,KLR-SUB,1201003,SEMI FINISHED GOODS,800.0,18320.0,22.9,23
12000903,KLR-WIP,1201003,SEMI FINISHED GOODS,767.0,17564.3,22.9,68
12000904,KLR-EXS,1201003,SEMI FINISHED GOODS,120.0,14505.6,120.88,2
12000904,KLR-WIP,1201003,SEMI FINISHED GOODS,20.0,2303.6,115.18,67
12000905,KLR-WIP,1201003,SEMI FINISHED GOODS,1138.0,120377.64,105.78,46
12000906,KLR-WIP,1201003,SEMI FINISHED GOODS,681.0,60561.33,88.93,25
12000907,KLR-EXS,1201003,SEMI FINISHED GOODS,274.0,7644.6,27.9,1
12000907,KLR-SUB,1201003,SEMI FINISHED GOODS,134.0,3738.6,27.9,16
12000907,KLR-WIP,1201003,SEMI FINISHED GOODS,425.0,11857.5,27.9,41
12000908,KLR-SUB,1201003,SEMI FINISHED GOODS,1.0,109.4,109.4,2
12000908,KLR-WIP,1201003,SEMI FINISHED GOODS,329.0,35992.6,109.4,32
12000909,KLR-EXS,1201003,SEMI FINISHED GOODS,172.0,15366.48,89.34,1
12000910,KLR-EXS,1201003,SEMI FINISHED GOODS,63.0,3745.35,59.45,1
12000910,KLR-WIP,1201003,SEMI FINISHED GOODS,68.0,4042.6,59.45,28
12000911,KLR-EXS,1201003,SEMI FINISHED GOODS,386.0,43166.38,111.83,1
12000911,KLR-WIP,1201003,SEMI FINISHED GOODS,12.0,1341.96,111.83,2
12000912,KLR-WIP,1201003,SEMI FINISHED GOODS,330.0,28043.4,84.98,3
12000913,KLR-EXS,1201003,SEMI FINISHED GOODS,63.0,3396.96,53.92,1
12000913,KLR-SUB,1201003,SEMI FINISHED GOODS,195.0,10514.4,53.92,7
12000914,KLR-EXS,1201003,SEMI FINISHED GOODS,10.0,417.2,41.72,1
12000915,KLR-WIP,1201003,SEMI FINISHED GOODS,24.0,991.92,41.33,13
12000916,KLR-EXS,1201003,SEMI FINISHED GOODS,527.0,16853.46,31.98,1
12000917,KLR-WIP,1201003,SEMI FINISHED GOODS,781.0,80872.55,103.55,16
12000918,KLR-EXS,1201003,SEMI FINISHED GOODS,482.0,43886.1,91.05,1
12000920,KLR-WIP,1201003,SEMI FINISHED GOODS,15.0,408.0,27.2,5
12000921,KLR-EXS,1201003,SEMI FINISHED GOODS,66.0,12203.4,184.9,1
12000921,KLR-WIP,1201003,SEMI FINISHED GOODS,15.0,2773.5,184.9,2
12000923,KLR-WIP,1201003,SEMI FINISHED GOODS,45.0,11758.5,261.3,12
12000924,KLR-EXS,1201003,SEMI FINISHED GOODS,291.0,56040.78,192.58,1
12000925,KLR-EXS,1201003,SEMI FINISHED GOODS,97.0,3970.21,40.93,1
12000925,KLR-WIP,1201003,SEMI FINISHED GOODS,2.0,81.86,40.93,2
12000926,KLR-EXS,1201003,SEMI FINISHED GOODS,56.0,3106.32,55.47,1
12000926,KLR-REJ,1201003,SEMI FINISHED GOODS,3.0,166.41,55.47,1
12000926,KLR-WIP,1201003,SEMI FINISHED GOODS,842.0,34799.86,41.33,38
12000927,KLR-WIP,1201003,SEMI FINISHED GOODS,677.0,12565.12,18.56,46
12000928,KLR-EXS,1201003,SEMI FINISHED GOODS,112.0,929.6,8.3,1
12000928,KLR-REJ,1201003,SEMI FINISHED GOODS,3.0,34.62,11.54,1
12000928,KLR-WIP,1201003,SEMI FINISHED GOODS,954.0,7918.2,8.3,55
12000929,KLR-WIP,1201003,SEMI FINISHED GOODS,122.0,5353.36,43.88,18
12000930,KLR-WIP,1201003,SEMI FINISHED GOODS,183.0,13915.32,76.04,41
12000931,KLR-WIP,1201003,SEMI FINISHED GOODS,287.0,11187.26,38.98,84
12000933,KLR-EXS,1201003,SEMI FINISHED GOODS,105.0,3326.4,31.68,1
12000933,KLR-WIP,1201003,SEMI FINISHED GOODS,64.0,2027.52,31.68,25
12000934,KLR-EXS,1201003,SEMI FINISHED GOODS,2034.0,49588.92,24.38,1
12000935,KLR-WIP,1201003,SEMI FINISHED GOODS,94.0,1552.88,16.52,54
12000936,KLR-WIP,1201003,SEMI FINISHED GOODS,62.0,5141.66,82.93,51
12000937,KLR-EXS,1201003,SEMI FINISHED GOODS,2545.0,71998.05,28.29,2
12000937,KLR-WIP,1201003,SEMI FINISHED GOODS,27.0,763.83,28.29,15
12000938,KLR-EXS,1201003,SEMI FINISHED GOODS,11501.0,181140.75,15.75,2
12000938,KLR-WIP,1201003,SEMI FINISHED GOODS,22.0,346.5,15.75,14
12000939,KLR-EXS,1201003,SEMI FINISHED GOODS,2121.0,73132.08,34.48,2
12000939,KLR-WIP,1201003,SEMI FINISHED GOODS,2.0,68.96,34.48,16
12000940,KLR-EXS,1201003,SEMI FINISHED GOODS,625.0,11675.0,18.68,1
12000940,KLR-SUB,1201003,SEMI FINISHED GOODS,8.0,149.44,18.68,3
12000940,KLR-WIP,1201003,SEMI FINISHED GOODS,8.0,149.44,18.68,12
12000941,KLR-WIP,1201003,SEMI FINISHED GOODS,20.0,972.4,48.62,28
12000942,KLR-WIP,1201003,SEMI FINISHED GOODS,85.0,2103.75,24.75,23
12000944,KLR-EXS,1201003,SEMI FINISHED GOODS,291.0,9390.57,32.27,1
12000944,KLR-WIP,1201003,SEMI FINISHED GOODS,25.0,806.75,32.27,27
12000945,KLR-EXS,1201003,SEMI FINISHED GOODS,31.0,1281.23,41.33,2
12000945,KLR-WIP,1201003,SEMI FINISHED GOODS,15.0,619.95,41.33,11
12000946,KLR-EXS,1201003,SEMI FINISHED GOODS,419.0,8392.57,20.03,1
12000946,KLR-SUB,1201003,SEMI FINISHED GOODS,10.0,200.3,20.03,2
12000946,KLR-WIP,1201003,SEMI FINISHED GOODS,7.0,140.21,20.03,10
12000947,KLR-EXS,1201003,SEMI FINISHED GOODS,124.0,6094.6,49.15,1
12000947,KLR-SUB,1201003,SEMI FINISHED GOODS,58.0,2850.7,49.15,3
12000947,KLR-WIP,1201003,SEMI FINISHED GOODS,10.0,491.5,49.15,15
12000948,KLR-EXS,1201003,SEMI FINISHED GOODS,288.0,7064.64,24.53,1
12000948,KLR-WIP,1201003,SEMI FINISHED GOODS,13.0,318.89,24.53,12
12000950,KLR-REJ,1201003,SEMI FINISHED GOODS,2.0,107.84,53.92,4
12000950,KLR-SUB,1201003,SEMI FINISHED GOODS,1304.0,70311.68,53.92,29
12000950,KLR-WIP,1201003,SEMI FINISHED GOODS,204.0,10999.68,53.92,51
12000951,KLR-REJ,1201003,SEMI FINISHED GOODS,8.0,498.56,62.32,1
12000951,KLR-SUB,1201003,SEMI FINISHED GOODS,1322.0,82387.04,62.32,28
12000951,KLR-WIP,1201003,SEMI FINISHED GOODS,4.0,249.28,62.32,64
12000952,KLR-REJ,1201003,SEMI FINISHED GOODS,6.0,446.7,74.45,3
12000952,KLR-SUB,1201003,SEMI FINISHED GOODS,1309.0,97455.05,74.45,32
12000952,KLR-WIP,1201003,SEMI FINISHED GOODS,228.0,16974.6,74.45,52
12000953,KLR-EXS,1201003,SEMI FINISHED GOODS,196.0,17197.04,87.74,1
12000953,KLR-REJ,1201003,SEMI FINISHED GOODS,14.0,1228.36,87.74,2
12000953,KLR-SUB,1201003,SEMI FINISHED GOODS,9.0,789.66,87.74,7
12000953,KLR-WIP,1201003,SEMI FINISHED GOODS,523.0,45888.02,87.74,25
12000954,KLR-REJ,1201003,SEMI FINISHED GOODS,4.0,393.4,98.35,1
12000954,KLR-SUB,1201003,SEMI FINISHED GOODS,5.0,491.75,98.35,4
12000954,KLR-WIP,1201003,SEMI FINISHED GOODS,133.0,13080.55,98.35,22
12000955,KLR-EXS,1201003,SEMI FINISHED GOODS,190.0,22296.5,117.35,1
12000955,KLR-REJ,1201003,SEMI FINISHED GOODS,5.0,586.75,117.35,1
12000955,KLR-SUB,1201003,SEMI FINISHED GOODS,6.0,704.1,117.35,9
12000955,KLR-WIP,1201003,SEMI FINISHED GOODS,12.0,1408.2,117.35,32
12000957,KLR-EXS,1201003,SEMI FINISHED GOODS,2.0,153.8,76.9,1
12000959,KLR-EXS,1201003,SEMI FINISHED GOODS,3.0,318.99,106.33,1
12000960,KLR-EXS,1201003,SEMI FINISHED GOODS,4.0,500.8,125.2,1
12000963,KLR-REJ,1201003,SEMI FINISHED GOODS,27.0,301.59,11.17,3
12000963,KLR-SUB,1201003,SEMI FINISHED GOODS,1868.0,20865.56,11.17,51
12000963,KLR-WIP,1201003,SEMI FINISHED GOODS,222.0,2479.74,11.17,132
12000964,KLR-REJ,1201003,SEMI FINISHED GOODS,18.0,226.62,12.59,6
12000964,KLR-SUB,1201003,SEMI FINISHED GOODS,4099.0,51606.41,12.59,60
12000964,KLR-WIP,1201003,SEMI FINISHED GOODS,1168.0,31072.12,26.602842,175
12000965,KLR-EXS,1201003,SEMI FINISHED GOODS,97.0,19268.08,198.64,2
12000966,KLR-EXS,1201003,SEMI FINISHED GOODS,19.0,3774.16,198.64,1
12000966,KLR-SUB,1201003,SEMI FINISHED GOODS,38.0,7548.32,198.64,5
12000967,KLR-SUB,1201003,SEMI FINISHED GOODS,60.0,1900.8,31.68,4
12000967,KLR-WIP,1201003,SEMI FINISHED GOODS,75.0,2376.0,31.68,22
12000968,KLR-EXS,1201003,SEMI FINISHED GOODS,106.0,26125.82,246.47,1
12000968,KLR-SUB,1201003,SEMI FINISHED GOODS,9.0,2218.23,246.47,14
12000969,KLR-EXS,1201003,SEMI FINISHED GOODS,170.0,46418.5,273.05,2
12000969,KLR-WIP,1201003,SEMI FINISHED GOODS,86.0,23482.3,273.05,42
12000970,KLR-EXS,1201003,SEMI FINISHED GOODS,319.0,20422.38,64.02,1
12000970,KLR-WIP,1201003,SEMI FINISHED GOODS,27.0,1728.54,64.02,25
12000971,KLR-SUB,1201003,SEMI FINISHED GOODS,6.0,1490.58,248.43,11
12000971,KLR-WIP,1201003,SEMI FINISHED GOODS,126.0,31302.18,248.43,53
12000972,KLR-EXS,1201003,SEMI FINISHED GOODS,113.0,28072.59,248.43,1
12000972,KLR-SUB,1201003,SEMI FINISHED GOODS,90.0,22358.7,248.43,10
12000972,KLR-WIP,1201003,SEMI FINISHED GOODS,218.0,54157.74,248.43,60
12000973,KLR-WIP,1201003,SEMI FINISHED GOODS,51.0,1615.68,31.68,31
12000975,KLR-EXS,1201003,SEMI FINISHED GOODS,145.0,35609.1,245.58,1
12000975,KLR-WIP,1201003,SEMI FINISHED GOODS,10.0,2455.8,245.58,7
12000976,KLR-EXS,1201003,SEMI FINISHED GOODS,12.0,2946.96,245.58,1
12000976,KLR-WIP,1201003,SEMI FINISHED GOODS,147.0,36100.26,245.58,7
12000977,KLR-WIP,1201003,SEMI FINISHED GOODS,1005.0,113142.9,112.58,25
12000978,KLR-EXS,1201003,SEMI FINISHED GOODS,999.0,63626.31,63.69,1
12000979,KLR-EXS,1201003,SEMI FINISHED GOODS,640.0,118400.0,185.0,1
12000979,KLR-WIP,1201003,SEMI FINISHED GOODS,70.0,5507.6,78.68,3
12000981,KLR-EXS,1201003,SEMI FINISHED GOODS,2882.0,38907.0,13.5,2
12000982,KLR-EXS,1201003,SEMI FINISHED GOODS,254.0,21628.1,85.15,1
12000982,KLR-SUB,1201003,SEMI FINISHED GOODS,347.0,25913.96,74.68,40
12000982,KLR-WIP,1201003,SEMI FINISHED GOODS,1533.0,114484.44,74.68,109
12000983,KLR-EXS,1201003,SEMI FINISHED GOODS,76.0,7746.68,101.93,2
12000983,KLR-WIP,1201003,SEMI FINISHED GOODS,20.0,1988.6,99.43,31
12000984,KLR-EXS,1201003,SEMI FINISHED GOODS,177.0,9543.84,53.92,1
12000984,KLR-REJ,1201003,SEMI FINISHED GOODS,2.0,107.84,53.92,1
12000984,KLR-WIP,1201003,SEMI FINISHED GOODS,803.0,43297.76,53.92,26
12000985,KLR-EXS,1201003,SEMI FINISHED GOODS,8.0,132.16,16.52,1
12000986,KLR-EXS,1201003,SEMI FINISHED GOODS,68.0,986.0,14.5,1
12000986,KLR-WIP,1201003,SEMI FINISHED GOODS,2.0,29.0,14.5,9
12000987,KLR-EXS,1201003,SEMI FINISHED GOODS,2961.0,47494.44,16.04,1
12000987,KLR-REJ,1201003,SEMI FINISHED GOODS,35.0,561.4,16.04,10
12000987,KLR-SUB,1201003,SEMI FINISHED GOODS,1910.0,30636.4,16.04,65
12000987,KLR-WIP,1201003,SEMI FINISHED GOODS,2738.0,43917.52,16.04,182
12000988,KLR-EXS,1201003,SEMI FINISHED GOODS,892.0,38962.56,43.68,2
12000988,KLR-SUB,1201003,SEMI FINISHED GOODS,1329.0,58050.72,43.68,31
12000988,KLR-WIP,1201003,SEMI FINISHED GOODS,211.0,9216.48,43.68,65
12000991,KLR-EXS,1201003,SEMI FINISHED GOODS,905.0,56643.95,62.59,1
12000996,KLR-WIP,1201003,SEMI FINISHED GOODS,123.0,19759.95,160.65,14
12001000,KLR-EXS,1201003,SEMI FINISHED GOODS,995.0,24377.5,24.5,2
12001002,KLR-EXS,1201003,SEMI FINISHED GOODS,1031.0,32992.0,32.0,1
12001002,KLR-REJ,1201003,SEMI FINISHED GOODS,1.0,32.0,32.0,1
12001002,KLR-WIP,1201003,SEMI FINISHED GOODS,14.0,448.0,32.0,14
12001003,KLR-EXS,1201003,SEMI FINISHED GOODS,411.0,16440.0,40.0,1
12001003,KLR-WIP,1201003,SEMI FINISHED GOODS,6.0,240.0,40.0,18
12001009,KLR-EXS,1201003,SEMI FINISHED GOODS,17.0,1264.46,74.38,1
12001018,KLR-EXS,1201003,SEMI FINISHED GOODS,1.0,206.79,206.79,1
12001018,KLR-FG,1201003,SEMI FINISHED GOODS,114.0,23574.06,206.79,5
12001034,KLR-WIP,1201003,SEMI FINISHED GOODS,280.0,18454.8,65.91,68
12001035,KLR-EXS,1201003,SEMI FINISHED GOODS,599.0,34388.59,57.41,1
12001035,KLR-WIP,1201003,SEMI FINISHED GOODS,317.0,18198.97,57.41,34
12001037,KLR-EXS,1201003,SEMI FINISHED GOODS,543.0,48994.89,90.23,1
12001040,KLR-WIP,1201003,SEMI FINISHED GOODS,462.0,61321.26,132.73,69
12001044,KLR-EXS,1201003,SEMI FINISHED GOODS,856.0,96496.88,112.73,2
12001044,KLR-WIP,1201003,SEMI FINISHED GOODS,4.0,450.92,112.73,18
12001045,KLR-EXS,1201003,SEMI FINISHED GOODS,142.0,50797.66,357.73,1
12001045,KLR-FG,1201003,SEMI FINISHED GOODS,647.0,214137.59,330.97,3
12001045,KLR-WIP,1201003,SEMI FINISHED GOODS,725.0,239953.25,330.97,8
12001051,KLR-EXS,1201003,SEMI FINISHED GOODS,6.0,374.1,62.35,1
12001055,KLR-WIP,1201003,SEMI FINISHED GOODS,724.0,323714.88,447.12,12
12001056,KLR-EXS,1201003,SEMI FINISHED GOODS,137.0,17810.0,130.0,1
12001056,KLR-WIP,1201003,SEMI FINISHED GOODS,12.0,988.2,82.35,15
12001066,KLR-EXS,1201003,SEMI FINISHED GOODS,132.0,10001.64,75.77,1
12001066,KLR-WIP,1201003,SEMI FINISHED GOODS,1009.0,76451.93,75.77,20
12001068,KLR-WIP,1201003,SEMI FINISHED GOODS,1328.0,238893.92,179.89,76
12001070,KLR-REJ,1201003,SEMI FINISHED GOODS,5.0,774.45,154.89,1
12001070,KLR-WIP,1201003,SEMI FINISHED GOODS,453.0,70165.17,154.89,37
12001073,KLR-EXS,1201003,SEMI FINISHED GOODS,21.0,2067.66,98.46,2
12001084,KLR-WIP,1201003,SEMI FINISHED GOODS,3027.0,19705.77,6.51,7
12001085,KLR-EXS,1201003,SEMI FINISHED GOODS,149.0,7523.01,50.49,1
12001087,KLR-EXS,1201003,SEMI FINISHED GOODS,187.0,11657.58,62.34,1
12001089,KLR-EXS,1201003,SEMI FINISHED GOODS,9837.0,38954.52,3.96,1
12001102,KLR-EXS,1201003,SEMI FINISHED GOODS,197.0,7858.33,39.89,1
12001103,KLR-EXS,1201003,SEMI FINISHED GOODS,457.0,56211.0,123.0,1
12001108,KLR-EXS,1201003,SEMI FINISHED GOODS,211.0,12413.13,58.83,2
12001123,KLR-WIP,1201003,SEMI FINISHED GOODS,651.0,138532.8,212.8,17
12001127,KLR-EXS,1201003,SEMI FINISHED GOODS,109.0,27609.7,253.3,1
12001128,KLR-EXS,1201003,SEMI FINISHED GOODS,879.0,181768.41,206.79,1
12001128,KLR-QC,1201003,SEMI FINISHED GOODS,30.0,6203.7,206.79,3
12001132,KLR-WIP,1201003,SEMI FINISHED GOODS,50.0,28021.0,560.42,2
12001133,KLR-WIP,1201003,SEMI FINISHED GOODS,2.0,810.58,405.29,1
12001140,KLR-EXS,1201003,SEMI FINISHED GOODS,14.0,1007.16,71.94,1
12001143,KLR-EXS,1201003,SEMI FINISHED GOODS,11.0,190.08,17.28,1
12001154,KLR-EXS,1201003,SEMI FINISHED GOODS,520.0,8611.2,16.56,1
12001159,KLR-EXS,1201003,SEMI FINISHED GOODS,424.0,12965.92,30.58,1
12001159,KLR-WIP,1201003,SEMI FINISHED GOODS,12.0,366.96,30.58,11
12001161,KLR-EXS,1201003,SEMI FINISHED GOODS,95.0,11266.05,118.59,1
12001163,KLR-EXS,1201003,SEMI FINISHED GOODS,354.0,104617.62,295.53,1
12001164,KLR-EXS,1201003,SEMI FINISHED GOODS,23.0,2235.37,97.19,1
12001164,KLR-WIP,1201003,SEMI FINISHED GOODS,9.0,874.71,97.19,42
12001165,KLR-WIP,1201003,SEMI FINISHED GOODS,25.0,2929.75,117.19,47
12001175,KLR-WIP,1201003,SEMI FINISHED GOODS,2.0,185.94,92.97,15
12001176,KLR-WIP,1201003,SEMI FINISHED GOODS,18.0,1517.94,84.33,15
12001181,KLR-EXS,1201003,SEMI FINISHED GOODS,571.0,8793.4,15.4,1
12001181,KLR-SUB,1201003,SEMI FINISHED GOODS,342.0,5266.8,15.4,6
12001182,KLR-EXS,1201003,SEMI FINISHED GOODS,1076.0,20874.4,19.4,1
12001183,KLR-EXS,1201003,SEMI FINISHED GOODS,204.0,4222.8,20.7,1
12001183,KLR-SUB,1201003,SEMI FINISHED GOODS,716.0,14821.2,20.7,5
12001184,KLR-EXS,1201003,SEMI FINISHED GOODS,1410.0,9165.0,6.5,2
